109	150	-209	
110	150	-209	
111	150	-211	
112	150	-212	
113	150	-212	
114	150	-213	
115	150	-213	
116	150	-213	
117	150	-213	
118	150	-213	
119	150	-212	
120	150	-212	
121	150	-211	
122	150	-209	
123	150	-209	
109	150	-204	
110	150	-204	
111	150	-202	
112	150	-201	
113	150	-201	
114	150	-200	
115	150	-200	
116	150	-200	
117	150	-200	
118	150	-200	
119	150	-201	
120	150	-201	
121	150	-202	
122	150	-204	
123	150	-204	
109	150	-206.562	
123	150	-206.562	
